 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
28,0.00000,91,0,91,91,91,120.74457,174.97128,1216.50000,1762.83337,0,0.11200,0.11200,0,0.00000,0,0.89650,91,NaN,NaN,100,91,2,1216.50000,1762.83337,0,0,0.00000,0.00000,NaN
29,0.00000,104,0,104,104,104,147.21276,177.75044,1483.16663,1790.83337,0,0.11200,0.11200,0,0.00000,0,1.02458,104,NaN,NaN,100,104,2,1483.16663,1790.83337,0,0,0.00000,0.00000,NaN
30,0.00000,115,0,115,115,115,150.91831,181.05896,1520.50000,1824.16663,0,0.11200,0.11200,0,0.00000,0,1.13295,115,NaN,NaN,100,115,2,1520.50000,1824.16663,0,0,0.00000,0.00000,NaN
31,0.00000,113,0,113,113,113,146.02169,181.32365,1471.16663,1826.83337,0,0.11200,0.11200,0,0.00000,0,1.11324,113,NaN,NaN,100,113,2,1471.16663,1826.83337,0,0,0.00000,0.00000,NaN
32,0.00000,153,0,153,153,153,139.66932,194.16071,1407.16663,1956.16663,0,0.11200,0.11200,0,0.00000,0,1.50731,153,NaN,NaN,100,153,2,1407.16663,1956.16663,0,0,0.00000,0.00000,NaN
33,0.00000,167,0,167,167,167,137.68421,196.67519,1387.16663,1981.50000,0,0.11200,0.11200,0,0.00000,0,1.64523,167,NaN,NaN,100,167,2,1387.16663,1981.50000,0,0,0.00000,0.00000,NaN
34,0.00000,163,0,163,163,163,141.38976,196.14582,1424.50000,1976.16663,0,0.11200,0.11200,0,0.00000,0,1.60583,163,NaN,NaN,100,163,2,1424.50000,1976.16663,0,0,0.00000,0.00000,NaN
35,0.00000,179,0,179,179,179,141.52211,199.85137,1425.83337,2013.50000,0,0.11200,0.11200,0,0.00000,0,1.76345,179,NaN,NaN,100,179,2,1425.83337,2013.50000,0,0,0.00000,0.00000,NaN
36,0.00000,194,0,194,194,194,141.78678,204.88034,1428.50000,2064.16675,0,0.11200,0.11200,0,0.00000,0,1.91123,194,NaN,NaN,100,194,2,1428.50000,2064.16675,0,0,0.00000,0.00000,NaN
37,0.00000,196,0,196,196,196,137.94890,204.88034,1389.83337,2064.16675,0,0.11200,0.11200,0,0.00000,0,1.93093,196,NaN,NaN,100,196,2,1389.83337,2064.16675,0,0,0.00000,0.00000,NaN
38,0.00000,178,0,178,178,178,136.22846,201.17479,1372.50000,2026.83337,0,0.11200,0.11200,0,0.00000,0,1.75360,178,NaN,NaN,100,178,2,1372.50000,2026.83337,0,0,0.00000,0.00000,NaN
39,0.00000,189,0,189,189,189,133.97867,203.29225,1349.83337,2048.16675,0,0.11200,0.11200,0,0.00000,0,1.86197,189,NaN,NaN,100,189,2,1349.83337,2048.16675,0,0,0.00000,0.00000,NaN
40,0.00000,207,0,207,207,207,134.24335,209.24759,1352.50000,2108.16675,0,0.11200,0.11200,0,0.00000,0,2.03930,207,NaN,NaN,100,207,2,1352.50000,2108.16675,0,0,0.00000,0.00000,NaN
