 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
47,0.00000,1372,0,1372,1372,1372,138.11432,78.75941,1391.50000,793.50000,0,0.11200,0.11200,0,0.00000,0,13.51653,1372,NaN,NaN,100,1372,1,1391.50000,793.50000,0,0,0.00000,0.00000,NaN
48,0.00000,9607,0,9607,9607,9607,143.07711,85.11177,1441.50000,857.50000,0,0.11200,0.11200,0,0.00000,0,94.64525,9607,NaN,NaN,100,9607,1,1441.50000,857.50000,0,0,0.00000,0.00000,NaN
49,0.00000,26763,0,26763,26763,26763,80.54601,93.64776,811.50000,943.50000,0,0.11200,0.11200,0,0.00000,0,263.66095,26763,NaN,NaN,100,26763,1,811.50000,943.50000,0,0,0.00000,0.00000,NaN
50,0.00000,21959,0,21959,21959,21959,79.55345,105.55845,801.50000,1063.50000,0,0.11200,0.11200,0,0.00000,0,216.33340,21959,NaN,NaN,100,21959,1,801.50000,1063.50000,0,0,0.00000,0.00000,NaN
51,0.00000,12009,0,12009,12009,12009,153.99524,43.02735,1551.50000,433.50000,0,0.11200,0.11200,0,0.00000,0,118.30902,12009,NaN,NaN,100,12009,1,1551.50000,433.50000,0,0,0.00000,0.00000,NaN
52,0.00000,2744,0,2744,2744,2744,153.99524,47.19609,1551.50000,475.50000,0,0.11200,0.11200,0,0.00000,0,27.03305,2744,NaN,NaN,100,2744,1,1551.50000,475.50000,0,0,0.00000,0.00000,NaN
53,0.00000,6519,0,6519,6519,6519,155.38482,66.65021,1565.50000,671.50000,0,0.11200,0.11200,0,0.00000,0,64.22321,6519,NaN,NaN,100,6519,1,1565.50000,671.50000,0,0,0.00000,0.00000,NaN
54,0.00000,11322,0,11322,11322,11322,152.20863,64.06956,1533.50000,645.50000,0,0.11200,0.11200,0,0.00000,0,111.54090,11322,NaN,NaN,100,11322,1,1533.50000,645.50000,0,0,0.00000,0.00000,NaN
55,0.00000,8234,0,8234,8234,8234,155.18630,63.07700,1563.50000,635.50000,0,0.11200,0.11200,0,0.00000,0,81.11887,8234,NaN,NaN,100,8234,1,1563.50000,635.50000,0,0,0.00000,0.00000,NaN
56,0.00000,29508,0,29508,29508,29508,93.44925,95.83139,941.50000,965.50000,0,0.11200,0.11200,0,0.00000,0,290.70385,29508,NaN,NaN,100,29508,1,941.50000,965.50000,0,0,0.00000,0.00000,NaN
57,0.00000,52154,0,52154,52154,52154,12.55585,245.01272,126.50000,2468.50000,0,0.11200,0.11200,0,0.00000,0,513.80536,52154,NaN,NaN,100,52154,1,126.50000,2468.50000,0,0,0.00000,0.00000,NaN
58,0.00000,65535,0,65535,65535,65535,11.96031,241.73728,120.50000,2435.50000,0,0.11200,0.11200,0,0.00000,0,645.63091,65535,NaN,NaN,100,65535,1,120.50000,2435.50000,0,0,0.00000,0.00000,NaN
