 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
38,0.00000,87,0,87,87,87,141.68753,251.86137,1427.50000,2537.50000,0,0.11200,0.11200,0,0.00000,0,0.85710,87,NaN,NaN,100,87,1,1427.50000,2537.50000,0,0,0.00000,0.00000,NaN
39,0.00000,129,0,129,129,129,145.26073,244.31793,1463.50000,2461.50000,0,0.11200,0.11200,0,0.00000,0,1.27087,129,NaN,NaN,100,129,1,1463.50000,2461.50000,0,0,0.00000,0.00000,NaN
40,0.00000,32,0,32,32,32,141.29050,238.95812,1423.50000,2407.50000,0,0.11200,0.11200,0,0.00000,0,0.31525,32,NaN,NaN,100,32,1,1423.50000,2407.50000,0,0,0.00000,0.00000,NaN
41,0.00000,182,0,182,182,182,145.26073,231.61320,1463.50000,2333.50000,0,0.11200,0.11200,0,0.00000,0,1.79301,182,NaN,NaN,100,182,1,1463.50000,2333.50000,0,0,0.00000,0.00000,NaN
42,0.00000,76,0,76,76,76,141.09199,234.59087,1421.50000,2363.50000,0,0.11200,0.11200,0,0.00000,0,0.74873,76,NaN,NaN,100,76,1,1421.50000,2363.50000,0,0,0.00000,0.00000,NaN
43,0.00000,49,0,49,49,49,110.71975,239.95068,1115.50000,2417.50000,0,0.11200,0.11200,0,0.00000,0,0.48273,49,NaN,NaN,100,49,1,1115.50000,2417.50000,0,0,0.00000,0.00000,NaN
44,0.00000,300,0,300,300,300,118.66020,240.74473,1195.50000,2425.50000,0,0.11200,0.11200,0,0.00000,0,2.95551,300,NaN,NaN,100,300,1,1195.50000,2425.50000,0,0,0.00000,0.00000,NaN
45,0.00000,225,0,225,225,225,97.61799,245.90602,983.50000,2477.50000,0,0.11200,0.11200,0,0.00000,0,2.21663,225,NaN,NaN,100,225,1,983.50000,2477.50000,0,0,0.00000,0.00000,NaN
46,0.00000,178,0,178,178,178,101.98524,254.24350,1027.50000,2561.50000,0,0.11200,0.11200,0,0.00000,0,1.75360,178,NaN,NaN,100,178,1,1027.50000,2561.50000,0,0,0.00000,0.00000,NaN
47,0.00000,215,0,215,215,215,74.98769,246.70007,755.50000,2485.50000,0,0.11200,0.11200,0,0.00000,0,2.11811,215,NaN,NaN,100,215,1,755.50000,2485.50000,0,0,0.00000,0.00000,NaN
48,0.00000,229,0,229,229,229,74.59067,242.33282,751.50000,2441.50000,0,0.11200,0.11200,0,0.00000,0,2.25604,229,NaN,NaN,100,229,1,751.50000,2441.50000,0,0,0.00000,0.00000,NaN
49,0.00000,367,0,367,367,367,78.16387,243.92091,787.50000,2457.50000,0,0.11200,0.11200,0,0.00000,0,3.61557,367,NaN,NaN,100,367,1,787.50000,2457.50000,0,0,0.00000,0.00000,NaN
50,0.00000,550,0,550,550,550,87.29540,224.46679,879.50000,2261.50000,0,0.11200,0.11200,0,0.00000,0,5.41843,550,NaN,NaN,100,550,1,879.50000,2261.50000,0,0,0.00000,0.00000,NaN
51,0.00000,247,0,247,247,247,80.54601,217.91591,811.50000,2195.50000,0,0.11200,0.11200,0,0.00000,0,2.43337,247,NaN,NaN,100,247,1,811.50000,2195.50000,0,0,0.00000,0.00000,NaN
52,0.00000,171,0,171,171,171,83.32517,209.77695,839.50000,2113.50000,0,0.11200,0.11200,0,0.00000,0,1.68464,171,NaN,NaN,100,171,1,839.50000,2113.50000,0,0,0.00000,0.00000,NaN
53,0.00000,236,0,236,236,236,149.82650,238.56110,1509.50000,2403.50000,0,0.11200,0.11200,0,0.00000,0,2.32500,236,NaN,NaN,100,236,1,1509.50000,2403.50000,0,0,0.00000,0.00000,NaN
54,0.00000,111,0,111,111,111,117.27062,272.30804,1181.50000,2743.50000,0,0.11200,0.11200,0,0.00000,0,1.09354,111,NaN,NaN,100,111,1,1181.50000,2743.50000,0,0,0.00000,0.00000,NaN
55,0.00000,97,0,97,97,97,114.29295,269.72740,1151.50000,2717.50000,0,0.11200,0.11200,0,0.00000,0,0.95561,97,NaN,NaN,100,97,1,1151.50000,2717.50000,0,0,0.00000,0.00000,NaN
56,0.00000,175,0,175,175,175,126.40215,278.66041,1273.50000,2807.50000,0,0.11200,0.11200,0,0.00000,0,1.72405,175,NaN,NaN,100,175,1,1273.50000,2807.50000,0,0,0.00000,0.00000,NaN
57,0.00000,233,0,233,233,233,125.01257,289.57854,1259.50000,2917.50000,0,0.11200,0.11200,0,0.00000,0,2.29545,233,NaN,NaN,100,233,1,1259.50000,2917.50000,0,0,0.00000,0.00000,NaN
58,0.00000,172,0,172,172,172,117.86616,293.74728,1187.50000,2959.50000,0,0.11200,0.11200,0,0.00000,0,1.69449,172,NaN,NaN,100,172,1,1187.50000,2959.50000,0,0,0.00000,0.00000,NaN
59,0.00000,97,0,97,97,97,114.68997,283.02766,1155.50000,2851.50000,0,0.11200,0.11200,0,0.00000,0,0.95561,97,NaN,NaN,100,97,1,1155.50000,2851.50000,0,0,0.00000,0.00000,NaN
60,0.00000,179,0,179,179,179,155.18630,231.01767,1563.50000,2327.50000,0,0.11200,0.11200,0,0.00000,0,1.76345,179,NaN,NaN,100,179,1,1563.50000,2327.50000,0,0,0.00000,0.00000,NaN
61,0.00000,196,0,196,196,196,157.56844,230.02511,1587.50000,2317.50000,0,0.11200,0.11200,0,0.00000,0,1.93093,196,NaN,NaN,100,196,1,1587.50000,2317.50000,0,0,0.00000,0.00000,NaN
62,0.00000,80,0,80,80,80,145.85627,185.75706,1469.50000,1871.50000,0,0.11200,0.11200,0,0.00000,0,0.78814,80,NaN,NaN,100,80,1,1469.50000,1871.50000,0,0,0.00000,0.00000,NaN
63,0.00000,141,0,141,141,141,142.68008,218.11443,1437.50000,2197.50000,0,0.11200,0.11200,0,0.00000,0,1.38909,141,NaN,NaN,100,141,1,1437.50000,2197.50000,0,0,0.00000,0.00000,NaN
64,0.00000,137,0,137,137,137,136.92325,245.31049,1379.50000,2471.50000,0,0.11200,0.11200,0,0.00000,0,1.34968,137,NaN,NaN,100,137,1,1379.50000,2471.50000,0,0,0.00000,0.00000,NaN
65,0.00000,30,0,30,30,30,150.42203,273.49911,1515.50000,2755.50000,0,0.11200,0.11200,0,0.00000,0,0.29555,30,NaN,NaN,100,30,1,1515.50000,2755.50000,0,0,0.00000,0.00000,NaN
66,0.00000,394,0,394,394,394,142.48157,299.50411,1435.50000,3017.50000,0,0.11200,0.11200,0,0.00000,0,3.88157,394,NaN,NaN,100,394,1,1435.50000,3017.50000,0,0,0.00000,0.00000,NaN
67,0.00000,159,0,159,159,159,132.15898,292.15919,1331.50000,2943.50000,0,0.11200,0.11200,0,0.00000,0,1.56642,159,NaN,NaN,100,159,1,1331.50000,2943.50000,0,0,0.00000,0.00000,NaN
68,0.00000,75,0,75,75,75,133.54856,169.87615,1345.50000,1711.50000,0,0.11200,0.11200,0,0.00000,0,0.73888,75,NaN,NaN,100,75,1,1345.50000,1711.50000,0,0,0.00000,0.00000,NaN
69,0.00000,130,0,130,130,130,108.33761,210.96801,1091.50000,2125.50000,0,0.11200,0.11200,0,0.00000,0,1.28072,130,NaN,NaN,100,130,1,1091.50000,2125.50000,0,0,0.00000,0.00000,NaN
70,0.00000,194,0,194,194,194,145.75701,222.58093,1468.50000,2242.50000,0,0.11200,0.11200,0,0.00000,0,1.91123,194,NaN,NaN,100,194,1,1468.50000,2242.50000,0,0,0.00000,0.00000,NaN
71,0.00000,121,0,121,121,121,124.31778,230.52139,1252.50000,2322.50000,0,0.11200,0.11200,0,0.00000,0,1.19206,121,NaN,NaN,100,121,1,1252.50000,2322.50000,0,0,0.00000,0.00000,NaN
72,0.00000,99,0,99,99,99,141.52209,243.75548,1425.83325,2455.83325,0,0.11200,0.11200,0,0.00000,0,0.97532,99,NaN,NaN,100,99,1,1425.83325,2455.83325,0,0,0.00000,0.00000,NaN
73,0.00000,272,0,272,272,272,157.53536,235.28566,1587.16675,2370.50000,0,0.11200,0.11200,0,0.00000,0,2.67966,272,NaN,NaN,100,272,1,1587.16675,2370.50000,0,0,0.00000,0.00000,NaN
