 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
27,0.00000,14435,0,14435,14435,14435,155.81493,28.66836,1569.83337,288.83331,0,0.11200,0.11200,0,0.00000,0,142.20923,14435,NaN,NaN,100,14435,2,1569.83337,288.83331,0,0,0.00000,0.00000,NaN
28,0.00000,14888,0,14888,14888,14888,155.15322,33.03561,1563.16663,332.83331,0,0.11200,0.11200,0,0.00000,0,146.67205,14888,NaN,NaN,100,14888,2,1563.16663,332.83331,0,0,0.00000,0.00000,NaN
29,0.00000,15263,0,15263,15263,15263,139.27230,15.96363,1403.16663,160.83334,0,0.11200,0.11200,0,0.00000,0,150.36644,15263,NaN,NaN,100,15263,2,1403.16663,160.83334,0,0,0.00000,0.00000,NaN
30,0.00000,13862,0,13862,13862,13862,139.13997,12.65510,1401.83337,127.50000,0,0.11200,0.11200,0,0.00000,0,136.56421,13862,NaN,NaN,100,13862,2,1401.83337,127.50000,0,0,0.00000,0.00000,NaN
31,0.00000,14438,0,14438,14438,14438,146.02169,33.56497,1471.16663,338.16666,0,0.11200,0.11200,0,0.00000,0,142.23879,14438,NaN,NaN,100,14438,2,1471.16663,338.16666,0,0,0.00000,0.00000,NaN
32,0.00000,15488,0,15488,15488,15488,147.21276,24.43345,1483.16663,246.16667,0,0.11200,0.11200,0,0.00000,0,152.58307,15488,NaN,NaN,100,15488,2,1483.16663,246.16667,0,0,0.00000,0.00000,NaN
33,0.00000,13509,0,13509,13509,13509,148.13915,16.75767,1492.50000,168.83334,0,0.11200,0.11200,0,0.00000,0,133.08656,13509,NaN,NaN,100,13509,2,1492.50000,168.83334,0,0,0.00000,0.00000,NaN
34,0.00000,15569,0,15569,15569,15569,153.82981,6.17040,1549.83337,62.16667,0,0.11200,0.11200,0,0.00000,0,153.38106,15569,NaN,NaN,100,15569,2,1549.83337,62.16667,0,0,0.00000,0.00000,NaN
35,0.00000,14322,0,14322,14322,14322,156.60897,10.27297,1577.83337,103.50000,0,0.11200,0.11200,0,0.00000,0,141.09599,14322,NaN,NaN,100,14322,2,1577.83337,103.50000,0,0,0.00000,0.00000,NaN
36,0.00000,15131,0,15131,15131,15131,151.31533,4.18528,1524.50000,42.16667,0,0.11200,0.11200,0,0.00000,0,149.06602,15131,NaN,Infinity,100,15131,2,1524.50000,42.16667,0,0,0.00000,0.00000,NaN
37,0.00000,13747,0,13747,13747,13747,142.44848,16.22831,1435.16663,163.50000,0,0.11200,0.11200,0,0.00000,0,135.43127,13747,NaN,NaN,100,13747,2,1435.16663,163.50000,0,0,0.00000,0.00000,NaN
